Tanggal,Stock Code,Close,Volume,Offer Volume,Bid Volume,Foreign Sell,Foreign Buy,Kurs
10/3/2018,LION,640 ,3700 ,2300 ,17100 ,1000 ,0 ,13837 
10/3/2018,LMAS,62 ,1397900 ,2000600 ,29400 ,0 ,0 ,13837 
10/3/2018,LMPI,179 ,1000 ,69400 ,1200 ,400 ,0 ,13837 
10/3/2018,LMSH,745 ,600 ,900 ,500 ,0 ,0 ,13837 
10/3/2018,LPCK,3400 ,810300 ,2500 ,80000 ,169700 ,62600 ,13837 
10/3/2018,LPGI,4000 ,0 ,600 ,50000 ,0 ,0 ,13837 
10/3/2018,LPIN,800 ,0 ,1000 ,5000 ,0 ,0 ,13837 
10/3/2018,LPKR,505 ,14072300 ,662400 ,724700 ,2404400 ,3191100 ,13837 
10/3/2018,LPLI,196 ,7000 ,19900 ,10000 ,6300 ,6200 ,13837 
10/3/2018,LPPF,11600 ,4844200 ,127100 ,300 ,3512600 ,3983400 ,13837 
10/3/2018,LPPS,98 ,501000 ,39700 ,45100 ,9000 ,0 ,13837 
10/3/2018,LRNA,99 ,83600 ,297000 ,5100 ,0 ,0 ,13837 
10/3/2018,LSIP,1345 ,11300500 ,200 ,1011600 ,2048300 ,468300 ,13837 
10/3/2018,LTLS,650 ,63300 ,33600 ,27700 ,0 ,10600 ,13837 
10/3/2018,MABA,815 ,928100 ,19000 ,1100 ,0 ,0 ,13837 
10/3/2018,MAGP,50 ,0 ,107556100 ,0 ,0 ,0 ,13837 
10/3/2018,MAIN,720 ,753200 ,112400 ,24900 ,262100 ,0 ,13837 
10/3/2018,MAMI,94 ,60650000 ,4881500 ,481900 ,0 ,1000 ,13837 
10/3/2018,MAMIP,600 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,MAPB,1845 ,4800 ,1400 ,1100 ,0 ,0 ,13837 
10/3/2018,MAPI,7750 ,2067200 ,704500 ,1500 ,1500400 ,1692900 ,13837 
10/3/2018,MARI,1385 ,0 ,1000 ,1400 ,0 ,0 ,13837 
10/3/2018,MARK,1765 ,2139900 ,74100 ,19600 ,0 ,140500 ,13837 
10/3/2018,MASA,302 ,805400 ,60000 ,279000 ,0 ,0 ,13837 
10/3/2018,MAYA,4050 ,200 ,1200 ,500 ,0 ,0 ,13837 
10/3/2018,MBAP,3570 ,100900 ,1500 ,700 ,0 ,37900 ,13837 
10/3/2018,MBSS,685 ,4938100 ,81600 ,432700 ,848600 ,10000 ,13837 
10/3/2018,MBTO,133 ,13500 ,3800 ,1000 ,0 ,7600 ,13837 
10/3/2018,MCAS,2570 ,6825400 ,600 ,35000 ,139600 ,358600 ,13837 
10/3/2018,MCOR,220 ,6416300 ,1560600 ,125000 ,8800 ,1600 ,13837 
10/3/2018,MDIA,292 ,8627900 ,39000 ,1148800 ,0 ,0 ,13837 
10/3/2018,MDKA,2400 ,0 ,20000 ,2200 ,0 ,0 ,13837 
10/3/2018,MDKI,350 ,642100 ,9700 ,224300 ,0 ,0 ,13837 
10/3/2018,MDLN,368 ,49233300 ,46800 ,32000 ,4127200 ,7298500 ,13837 
10/3/2018,MDRN,50 ,100 ,55788200 ,0 ,0 ,0 ,13837 
10/3/2018,MEDC,1400 ,71284100 ,253800 ,2888900 ,28326400 ,2051000 ,13837 
10/3/2018,MEGA,3500 ,4600 ,600 ,200 ,0 ,0 ,13837 
10/3/2018,MERK,7500 ,8200 ,1000 ,1200 ,4900 ,0 ,13837 
10/3/2018,META,208 ,1994800 ,2474600 ,216400 ,2700 ,2700 ,13837 
10/3/2018,MFIN,1715 ,30400 ,2200 ,10000 ,0 ,0 ,13837 
10/3/2018,MFMI,700 ,0 ,100 ,10000 ,0 ,0 ,13837 
10/3/2018,MGNA,50 ,2874400 ,2338300 ,0 ,0 ,0 ,13837 
10/3/2018,MICE,348 ,207400 ,80000 ,25100 ,0 ,0 ,13837 
10/3/2018,MIDI,1025 ,0 ,1100 ,3000 ,0 ,0 ,13837 
10/3/2018,MIKA,2250 ,7398700 ,15500 ,88600 ,1397000 ,2692000 ,13837 
10/3/2018,MINA,1860 ,2171100 ,5600 ,1500 ,0 ,0 ,13837 
10/3/2018,MIRA,50 ,200 ,4661900 ,0 ,0 ,0 ,13837 
10/3/2018,MITI,50 ,4200 ,1617000 ,0 ,4200 ,0 ,13837 
10/3/2018,MKNT,304 ,3375600 ,20000 ,6700 ,0 ,0 ,13837 
10/3/2018,MKPI,28800 ,64400 ,3400 ,100 ,2100 ,0 ,13837 
10/3/2018,MLBI,16200 ,21200 ,200 ,300 ,0 ,0 ,13837 
10/3/2018,MLIA,595 ,1300 ,1400 ,200 ,0 ,0 ,13837 
10/3/2018,MLPL,163 ,25866100 ,705800 ,16400 ,6347800 ,3092500 ,13837 
10/3/2018,MLPT,700 ,0 ,5800 ,100 ,0 ,0 ,13837 
10/3/2018,MMLP,585 ,40000 ,102500 ,500 ,38500 ,0 ,13837 
10/3/2018,MNCN,1530 ,9995100 ,986000 ,135600 ,8308900 ,6830400 ,13837 
10/3/2018,MPMX,835 ,625500 ,8200 ,509700 ,578600 ,547000 ,13837 
10/3/2018,MPOW,256 ,553600 ,1700 ,18200 ,0 ,0 ,13837 
10/3/2018,MPPA,424 ,617500 ,30000 ,56100 ,20600 ,54800 ,13837 
10/3/2018,MRAT,202 ,22800 ,4500 ,4300 ,0 ,0 ,13837 
10/3/2018,MREI,4150 ,0 ,5000 ,100 ,0 ,0 ,13837 
10/3/2018,MSKY,750 ,15800 ,53000 ,2200 ,15200 ,15400 ,13837 
10/3/2018,MTDL,730 ,6484400 ,200000 ,1300 ,715000 ,0 ,13837 
10/3/2018,MTFN,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,MTLA,360 ,2200 ,25500 ,8997900 ,0 ,0 ,13837 
10/3/2018,MTRA,446 ,1012800 ,4300 ,2700 ,0 ,0 ,13837 
10/3/2018,MTSM,256 ,0 ,3000 ,5000 ,0 ,0 ,13837 
10/3/2018,MTWI,142 ,250100 ,100 ,48000 ,0 ,40000 ,13837 
10/3/2018,MYOH,820 ,354100 ,439900 ,32000 ,6200 ,0 ,13837 
10/3/2018,MYOR,2660 ,1016700 ,66700 ,17200 ,0 ,87400 ,13837 
10/3/2018,MYRX,159 ,644279800 ,2990900 ,63600 ,8117500 ,31967200 ,13837 
10/3/2018,MYRXP,50 ,200 ,15487800 ,0 ,0 ,0 ,13837 
10/3/2018,MYTX,185 ,2200 ,336900 ,348000 ,0 ,0 ,13837 
10/3/2018,NAGA,280 ,56400 ,100 ,8200 ,0 ,54000 ,13837 
10/3/2018,NASA,382 ,4600 ,11900 ,400 ,0 ,0 ,13837 
10/3/2018,NELY,136 ,2071900 ,65800 ,10000 ,0 ,0 ,13837 
10/3/2018,NIKL,3590 ,58000 ,249500 ,100 ,400 ,36100 ,13837 
10/3/2018,NIPS,450 ,0 ,5000 ,100 ,0 ,0 ,13837 
10/3/2018,NIRO,81 ,3500 ,35900 ,7700 ,0 ,0 ,13837 
10/3/2018,NISP,2090 ,66100 ,3600 ,2400 ,0 ,0 ,13837 
10/3/2018,NOBU,910 ,7600 ,8300 ,1800 ,2200 ,0 ,13837 
10/3/2018,NRCA,448 ,1103000 ,1500 ,33800 ,0 ,0 ,13837 
10/3/2018,OASA,208 ,49600 ,22900 ,72900 ,0 ,0 ,13837 
10/3/2018,OCAP,430 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,OKAS,356 ,63400 ,1800 ,42100 ,0 ,0 ,13837 
10/3/2018,OMRE,1895 ,0 ,500 ,0 ,0 ,0 ,13837 
10/3/2018,PADI,730 ,13417600 ,0 ,1106600 ,20000 ,28000 ,13837 
10/3/2018,PALM,292 ,3700 ,3300 ,500 ,0 ,0 ,13837 
10/3/2018,PANR,525 ,1159200 ,400 ,19100 ,0 ,0 ,13837 
10/3/2018,PANS,1930 ,259300 ,400 ,88800 ,30600 ,0 ,13837 
10/3/2018,PBID,900 ,47100 ,11100 ,113400 ,1200 ,0 ,13837 
10/3/2018,PBRX,486 ,11129700 ,187600 ,42400 ,222600 ,557300 ,13837 
10/3/2018,PBSA,1500 ,0 ,400 ,0 ,0 ,0 ,13837 
10/3/2018,PCAR,2310 ,11900 ,26600 ,5700 ,0 ,0 ,13837 
10/3/2018,PDES,1140 ,5300 ,12500 ,100 ,0 ,0 ,13837 
10/3/2018,PEGE,274 ,300 ,200 ,700 ,0 ,0 ,13837 
10/3/2018,PGAS,2520 ,120144700 ,2133700 ,1461700 ,29495100 ,19236000 ,13837 
10/3/2018,PGLI,161 ,25200 ,100 ,2200 ,0 ,0 ,13837 
10/3/2018,PICO,266 ,121100 ,103700 ,68700 ,0 ,0 ,13837 
10/3/2018,PJAA,1400 ,4600 ,8900 ,2000 ,0 ,0 ,13837 
10/3/2018,PKPK,75 ,864100 ,221100 ,21000 ,0 ,0 ,13837 
10/3/2018,PLAS,50 ,500 ,6615200 ,0 ,0 ,0 ,13837 
10/3/2018,PLIN,3400 ,16100 ,16100 ,100 ,5000 ,0 ,13837 
10/3/2018,PNBN,1195 ,5665400 ,35000 ,409300 ,0 ,138800 ,13837 
10/3/2018,PNBS,85 ,350649900 ,4408700 ,2796500 ,1629400 ,2159000 ,13837 
10/3/2018,PNIN,1310 ,2020000 ,3000 ,37000 ,24500 ,550800 ,13837 
10/3/2018,PNLF,260 ,12327400 ,175700 ,100000 ,1275800 ,6626400 ,13837 
10/3/2018,PNSE,1220 ,0 ,1200 ,0 ,0 ,0 ,13837 
10/3/2018,POLY,104 ,9306900 ,77200 ,470300 ,0 ,0 ,13837 
10/3/2018,POOL,4140 ,29025000 ,183800 ,64700 ,11600 ,0 ,13837 
10/3/2018,PORT,645 ,54200 ,20200 ,26400 ,0 ,53700 ,13837 
10/3/2018,POWR,1160 ,65300 ,20100 ,4000 ,59800 ,62000 ,13837 
10/3/2018,PPRE,404 ,6617500 ,112300 ,122400 ,19400 ,0 ,13837 
10/3/2018,PPRO,190 ,27521600 ,1489800 ,136300 ,65800 ,12170700 ,13837 
10/3/2018,PRAS,218 ,45400 ,3000 ,1100 ,0 ,0 ,13837 
10/3/2018,PRDA,3410 ,204200 ,206900 ,3000 ,101500 ,200000 ,13837 
10/3/2018,PSAB,236 ,9500700 ,8000 ,320600 ,0 ,0 ,13837 
10/3/2018,PSDN,570 ,142500 ,24000 ,1700 ,0 ,0 ,13837 
10/3/2018,PSKT,50 ,140600 ,8618000 ,0 ,0 ,0 ,13837 
10/3/2018,PSSI,145 ,2831100 ,92800 ,323200 ,0 ,0 ,13837 
10/3/2018,PTBA,3000 ,67077600 ,62600 ,1008400 ,11066300 ,16960300 ,13837 
10/3/2018,PTIS,358 ,0 ,900 ,5000 ,0 ,0 ,13837 
10/3/2018,PTPP,3030 ,9299500 ,306200 ,236200 ,129000 ,2054900 ,13837 
10/3/2018,PTRO,2150 ,2421200 ,120000 ,36200 ,1048100 ,295300 ,13837 
10/3/2018,PTSN,224 ,419400 ,5100 ,2100 ,0 ,0 ,13837 
10/3/2018,PTSP,7200 ,0 ,500 ,0 ,0 ,0 ,13837 
10/3/2018,PUDP,500 ,35000 ,20000 ,20000 ,0 ,0 ,13837 
10/3/2018,PWON,645 ,21376000 ,1114200 ,779600 ,11225700 ,8767500 ,13837 
10/3/2018,PYFA,192 ,0 ,100 ,2000 ,0 ,0 ,13837 
10/3/2018,RAJA,580 ,1690100 ,101600 ,13300 ,39500 ,200 ,13837 
10/3/2018,RALS,1270 ,8014800 ,751900 ,1000 ,4761600 ,542400 ,13837 
10/3/2018,RANC,350 ,1100 ,49600 ,100 ,0 ,0 ,13837 
10/3/2018,RBMS,464 ,11031100 ,196800 ,140500 ,1020400 ,0 ,13837 
10/3/2018,RDTX,5800 ,2500 ,1800 ,100 ,500 ,0 ,13837 
10/3/2018,RELI,318 ,0 ,1200 ,2100 ,0 ,0 ,13837 
10/3/2018,RICY,152 ,294200 ,7500 ,20000 ,0 ,0 ,13837 
10/3/2018,RIGS,264 ,248300 ,300 ,35000 ,0 ,0 ,13837 
10/3/2018,RIMO,147 ,473659800 ,3023800 ,2295900 ,2553000 ,1883600 ,13837 
10/3/2018,RMBA,348 ,105200 ,100 ,100 ,0 ,0 ,13837 
10/3/2018,RODA,218 ,17441200 ,0 ,541700 ,35000 ,35000 ,13837 
10/3/2018,ROTI,1250 ,166600 ,32700 ,100 ,0 ,115900 ,13837 
10/3/2018,RUIS,230 ,208700 ,100 ,83200 ,0 ,0 ,13837 
10/3/2018,SAFE,306 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SAME,505 ,2055600 ,467000 ,106300 ,220400 ,3300 ,13837 
10/3/2018,SCBD,2700 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SCCO,10500 ,10000 ,20000 ,300 ,0 ,0 ,13837 
10/3/2018,SCMA,2750 ,5852700 ,10500 ,700 ,4458300 ,3723500 ,13837 
10/3/2018,SCPI,29000 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SDMU,362 ,2861000 ,87100 ,10000 ,0 ,100 ,13837 
10/3/2018,SDPC,105 ,223700 ,23500 ,39700 ,0 ,0 ,13837 
10/3/2018,SDRA,800 ,22900 ,5400 ,1500 ,0 ,0 ,13837 
10/3/2018,SGRO,2500 ,81300 ,91700 ,26700 ,1300 ,0 ,13837 
10/3/2018,SHID,1300 ,100 ,100 ,200 ,0 ,0 ,13837 
10/3/2018,SHIP,755 ,1433000 ,110000 ,64400 ,0 ,0 ,13837 
10/3/2018,SIAP,83 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SIDO,685 ,1865800 ,8808400 ,303800 ,446500 ,884000 ,13837 
10/3/2018,SILO,8050 ,176400 ,2500 ,20000 ,28000 ,66500 ,13837 
10/3/2018,SIMA,139 ,25700 ,114200 ,20000 ,0 ,8400 ,13837 
10/3/2018,SIMP,585 ,13087300 ,975500 ,55800 ,1958600 ,4590200 ,13837 
10/3/2018,SIPD,1040 ,126700 ,73700 ,20000 ,0 ,0 ,13837 
10/3/2018,SKBM,510 ,2500 ,8400 ,1000 ,0 ,0 ,13837 
10/3/2018,SKLT,1150 ,0 ,800 ,0 ,0 ,0 ,13837 
10/3/2018,SKYB,420 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SMAR,3450 ,600 ,100 ,600 ,0 ,0 ,13837 
10/3/2018,SMBR,3140 ,152300 ,12800 ,58800 ,140600 ,21200 ,13837 
10/3/2018,SMCB,815 ,77400 ,3800 ,25500 ,7000 ,0 ,13837 
10/3/2018,SMDM,130 ,106200 ,5000 ,129900 ,0 ,0 ,13837 
10/3/2018,SMDR,476 ,4499900 ,92700 ,229800 ,209800 ,0 ,13837 
10/3/2018,SMGR,10700 ,5381100 ,56500 ,200 ,991400 ,3230600 ,13837 
10/3/2018,SMMA,9900 ,0 ,2100 ,0 ,0 ,0 ,13837 
10/3/2018,SMMT,185 ,110100 ,13600 ,27500 ,0 ,0 ,13837 
10/3/2018,SMRA,1030 ,12364900 ,577100 ,271400 ,7901600 ,1760300 ,13837 
10/3/2018,SMRU,438 ,289900 ,756500 ,500 ,0 ,0 ,13837 
10/3/2018,SMSM,1445 ,6940100 ,10900 ,15300 ,0 ,1654500 ,13837 
10/3/2018,SOCI,266 ,14496600 ,393100 ,630700 ,109500 ,64500 ,13837 
10/3/2018,SONA,3570 ,0 ,400 ,200 ,0 ,0 ,13837 
10/3/2018,SPMA,310 ,126200 ,16700 ,12000 ,0 ,0 ,13837 
10/3/2018,SQBB,10500 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SQBI,440000 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SQMI,302 ,400 ,300 ,300 ,0 ,0 ,13837 
10/3/2018,SRAJ,188 ,300 ,8700 ,53900 ,0 ,0 ,13837 
10/3/2018,SRIL,332 ,54157200 ,2831700 ,4187200 ,845000 ,12450500 ,13837 
10/3/2018,SRSN,50 ,300 ,1183100 ,0 ,0 ,0 ,13837 
10/3/2018,SRTG,4100 ,81800 ,1500 ,3700 ,0 ,0 ,13837 
10/3/2018,SSIA,570 ,9067000 ,535900 ,1042700 ,1864800 ,447800 ,13837 
10/3/2018,SSMS,1440 ,53464600 ,212300 ,2000 ,4700 ,720000 ,13837 
10/3/2018,SSTM,535 ,0 ,1000 ,0 ,0 ,0 ,13837 
10/3/2018,STAR,81 ,6930600 ,307600 ,600800 ,0 ,130000 ,13837 
10/3/2018,STTP,4150 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,SUGI,50 ,300 ,449098300 ,0 ,0 ,0 ,13837 
10/3/2018,SULI,187 ,3186600 ,108700 ,20400 ,0 ,0 ,13837 
10/3/2018,SUPR,6800 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,TALF,384 ,0 ,18600 ,100 ,0 ,0 ,13837 
10/3/2018,TAMU,3710 ,2238700 ,19100 ,28100 ,0 ,0 ,13837 
10/3/2018,TARA,810 ,39956600 ,1229700 ,27900 ,331100 ,428400 ,13837 
10/3/2018,TAXI,56 ,40866300 ,946100 ,1056700 ,1937800 ,7800000 ,13837 
10/3/2018,TBIG,5975 ,2235300 ,106700 ,15000 ,940600 ,942800 ,13837 
10/3/2018,TBLA,1175 ,442100 ,300 ,11300 ,142800 ,164300 ,13837 
10/3/2018,TBMS,1100 ,0 ,100 ,600 ,0 ,0 ,13837 
10/3/2018,TCID,17400 ,0 ,2000 ,100 ,0 ,0 ,13837 
10/3/2018,TELE,900 ,54700 ,2000 ,1900 ,36500 ,1700 ,13837 
10/3/2018,TFCO,800 ,100 ,3200 ,1000 ,0 ,0 ,13837 
10/3/2018,TGKA,2450 ,0 ,1000 ,2000 ,0 ,0 ,13837 
10/3/2018,TGRA,525 ,709700 ,4700 ,6000 ,0 ,0 ,13837 
10/3/2018,TIFA,189 ,24000 ,700 ,300 ,0 ,0 ,13837 
10/3/2018,TINS,1145 ,22180500 ,85500 ,771200 ,6217200 ,2493500 ,13837 
10/3/2018,TIRA,172 ,100 ,21700 ,100 ,0 ,0 ,13837 
10/3/2018,TIRT,95 ,70300 ,9900 ,6000 ,0 ,0 ,13837 
10/3/2018,TKIM,6525 ,8459200 ,81900 ,10100 ,196700 ,512100 ,13837 
10/3/2018,TLKM,4200 ,87344000 ,4672200 ,69500 ,48980000 ,56997100 ,13837 
10/3/2018,TMAS,1120 ,196100 ,1100 ,400 ,56400 ,0 ,13837 
10/3/2018,TMPI,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,TMPO,272 ,281400 ,34200 ,175300 ,0 ,0 ,13837 
10/3/2018,TOBA,2700 ,0 ,10000 ,100 ,0 ,0 ,13837 
10/3/2018,TOPS,4260 ,9375600 ,13500 ,116200 ,128100 ,132400 ,13837 
10/3/2018,TOTL,710 ,138800 ,32600 ,861200 ,6900 ,91000 ,13837 
10/3/2018,TOTO,390 ,245700 ,13800 ,3000 ,0 ,91800 ,13837 
10/3/2018,TOWR,3610 ,79000 ,14100 ,1500 ,35300 ,17300 ,13837 
10/3/2018,TPIA,6000 ,6105100 ,104200 ,10000 ,777200 ,0 ,13837 
10/3/2018,TPMA,214 ,65500 ,12300 ,435800 ,0 ,0 ,13837 
10/3/2018,TRAM,386 ,279548900 ,1816300 ,12534200 ,8372300 ,15254900 ,13837 
10/3/2018,TRIL,51 ,425900 ,40100 ,630800 ,0 ,0 ,13837 
10/3/2018,TRIM,128 ,47800 ,5500 ,10300 ,0 ,0 ,13837 
10/3/2018,TRIO,2000 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,TRIS,300 ,5090800 ,70000 ,15700 ,19100 ,0 ,13837 
10/3/2018,TRST,388 ,0 ,200 ,120000 ,0 ,0 ,13837 
10/3/2018,TRUB,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,TRUS,242 ,2800 ,3900 ,100 ,0 ,0 ,13837 
10/3/2018,TSPC,1600 ,48100 ,300 ,13400 ,0 ,14500 ,13837 
10/3/2018,TURI,1465 ,200200 ,146300 ,207300 ,0 ,0 ,13837 
10/3/2018,ULTJ,1500 ,202000 ,1200 ,1000 ,0 ,0 ,13837 
10/3/2018,UNIC,4000 ,10800 ,1200 ,10000 ,0 ,0 ,13837 
10/3/2018,UNIT,354 ,48100 ,19600 ,2000 ,0 ,0 ,13837 
10/3/2018,UNSP,252 ,979300 ,79400 ,30000 ,20000 ,47200 ,13837 
10/3/2018,UNTR,36450 ,3581400 ,136900 ,900 ,1749800 ,1658800 ,13837 
10/3/2018,UNVR,50450 ,3293100 ,700 ,6600 ,1575700 ,834000 ,13837 
10/3/2018,VICO,212 ,112500 ,295600 ,20000 ,0 ,0 ,13837 
10/3/2018,VINS,139 ,40700 ,100 ,91100 ,0 ,0 ,13837 
10/3/2018,VIVA,336 ,30324100 ,1382200 ,200000 ,21296200 ,570900 ,13837 
10/3/2018,VOKS,238 ,60000 ,127100 ,100 ,49800 ,0 ,13837 
10/3/2018,VRNA,94 ,44799500 ,250000 ,1012900 ,0 ,0 ,13837 
10/3/2018,WAPO,87 ,6300 ,26400 ,1000 ,0 ,0 ,13837 
10/3/2018,WEGE,276 ,1970400 ,89900 ,536000 ,73400 ,0 ,13837 
10/3/2018,WEHA,210 ,3987100 ,1200300 ,14900 ,0 ,0 ,13837 
10/3/2018,WICO,500 ,1100 ,6000 ,2900 ,0 ,0 ,13837 
10/3/2018,WIIM,268 ,645900 ,50000 ,200 ,500000 ,35000 ,13837 
10/3/2018,WIKA,1820 ,9100000 ,305100 ,630400 ,2000 ,1321400 ,13837 
10/3/2018,WINS,354 ,11600 ,500 ,500 ,0 ,0 ,13837 
10/3/2018,WOMF,282 ,5087800 ,2300 ,112100 ,70000 ,70000 ,13837 
10/3/2018,WOOD,298 ,35162900 ,437700 ,622300 ,13314700 ,0 ,13837 
10/3/2018,WSBP,440 ,61288800 ,235800 ,6386700 ,13400 ,7256300 ,13837 
10/3/2018,WSKT,2710 ,37853600 ,235300 ,550900 ,4736200 ,6986600 ,13837 
10/3/2018,WTON,545 ,6654900 ,420800 ,1571500 ,883700 ,648400 ,13837 
10/3/2018,YPAS,820 ,13400 ,1100 ,2100 ,0 ,0 ,13837 
10/3/2018,YULE,192 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,ZBRA,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,ZINC,1730 ,15052300 ,10500 ,60800 ,0 ,0 ,13837 
